CODMUNRES,municipio,uf,REG,deaths_total,live_births,nmr,idhm,expA,SMR_A,SMR_A_lo,SMR_A_hi,SMR_A_eb,expB,SMR_B,sig_excess,sig_deficit,excess_deaths,illdef_share,exp_prenatal,exp_delivery,exp_newborn,exp_malformation
130115,Careiro da Várzea,AM,North,14,2346,5.967604433077579,0.568,24.69709290486868,0.5668683376592919,0.3096530724606562,0.9511644901471792,0.9023911375461529,24.45253333311023,0.5725378147647033,False,True,0.0,0.2631578947368421,5.541325685456729,2.510529263081642,10.577300455858783,4.249274450926472
130120,Coari,AM,North,184,17782,10.347542458666066,0.586,179.0480916328562,1.0276568620306652,0.8845214502788892,1.187353989032041,1.0187613213932138,200.39905946163887,0.9181679818972501,False,False,4.951908367143801,0.031578947368421054,41.87781483698961,14.791558337968707,74.6807787548343,32.58304801742191
130130,Codajás,AM,North,38,4777,7.954783336822273,0.563,49.83883496528591,0.7624576302088125,0.5394923155340866,1.046562052880887,0.9121312405433919,52.806594625095,0.7196070920646237,False,False,0.0,0.0,11.04915526897189,4.669219377652612,21.398442353607415,8.744226985170808
130140,Eirunepé,AM,North,162,8495,19.0700412007063,0.563,88.55697735557114,1.8293307296334516,1.5584603001441277,2.1337380358226103,1.4234215876177505,97.1303383336285,1.6678619963574481,True,False,73.44302264442886,0.10989010989010989,19.93666898432681,8.371291462203011,37.77876953739962,15.486609877240035
130150,Envira,AM,North,78,4079,19.12233390536896,0.509,44.71717437228276,1.74429625965694,1.3787449184724012,2.176988332024277,1.2567891561583255,47.811412996448404,1.6314096386524721,True,False,33.28282562771724,0.060240963855421686,9.3586072002633,4.215020920669982,19.77732464376241,7.557812838744606
130160,Fonte Boa,AM,North,68,6653,10.220952953554788,0.53,71.62426506682364,0.9493989213928786,0.7372122610124215,1.2036073219795647,0.9768445062096764,90.85122451216803,0.7484764279747547,False,False,0.0,0.04225352112676056,15.47488459925149,7.074890041060177,31.22427537015896,12.184737776133849
130165,Guajará,AM,North,18,3346,5.379557680812911,0.532,36.283562765387636,0.49609240736334004,0.2938657052342643,0.7840806620619142,0.849117984862289,34.5609651976832,0.5208187878157591,False,True,0.0,0.1,7.688606059055694,3.5980754224268456,15.961686096335741,6.151008135200228
130170,Humaitá,AM,North,77,10871,7.083065035415325,0.605,105.69780799123339,0.7284919286726023,0.5748935929921196,0.9105016639801687,0.8494281549332665,108.90334754247877,0.7070489726678552,False,True,0.0,0.08333333333333333,24.803983960980524,8.452959519428813,43.838357170872214,19.958727250253183
130180,Ipixuna,AM,North,75,4362,17.1939477303989,0.481,51.4684468077255,1.4572034839167203,1.146139490133647,1.8266414959148645,1.1725658269747499,51.20099322685178,1.4648153341030716,True,False,23.5315531922745,0.17582417582417584,10.549073908015714,5.34745999442958,23.185136564506582,8.048300368591882
130185,Iranduba,AM,North,79,10190,7.75269872423945,0.613,99.15346723228613,0.7967447050028745,0.6307684043167187,0.9929940526099694,0.8904987242253471,96.59916345925078,0.8178124651496099,False,True,0.0,0.08139534883720931,23.48397674584498,8.362502532424037,41.011181697579794,18.573248127550055
130190,Itacoatiara,AM,North,216,21541,10.02738962907943,0.644,205.0060337701988,1.0536275251396985,0.9177868867206453,1.2039065703215952,1.0379232594283607,214.04294423340326,1.009143285585077,False,False,10.993966229801202,0.06086956521739131,51.520315889585454,17.828398256064677,82.54928728578338,38.65066331560197
130195,Itamarati,AM,North,26,2996,8.678237650200266,0.477,33.28286565189266,0.7811827344416626,0.5101650795763847,1.1446593135925618,0.9383733352131676,36.68027418081921,0.7088278531351839,False,False,0.0,0.1875,6.475103771515477,2.8349331216880658,15.172915166449197,5.694589553632769
130200,Itapiranga,AM,North,12,1912,6.2761506276150625,0.654,17.185993819695643,0.6982430068284824,0.36038124457812293,1.219764086722357,0.9491969239477066,17.695643674901653,0.6781330038318989,False,False,0.0,0.0,4.076610496563021,1.553837793779332,7.056643304309072,3.454584134281556
130210,Japurá,AM,North,20,1798,11.123470522803116,0.522,18.61320319313817,1.07450608003748,0.6560627263714246,1.6595682135630945,1.0133980294137224,24.502647111822657,0.8162383398302256,False,False,1.386796806861831,0.13043478260869565,3.726470994892929,1.5525051603331572,8.318945943105323,3.4002574004846884
130220,Juruá,AM,North,35,2342,14.944491887275833,0.522,24.744552227644327,1.4144527521859298,0.9850738153005054,1.96722126361624,1.0935384302785778,30.72794355533177,1.1390283875318745,False,False,10.255447772355673,0.125,5.204741386078897,2.248838817479507,10.871409193893347,4.348003237994053
130230,Jutaí,AM,North,82,7218,11.360487669714605,0.516,78.84756876744332,1.0399813371779998,0.827101110078224,1.2909065047547463,1.019252442391569,102.09179222908497,0.8031987509436531,False,False,3.1524312325566797,0.1717171717171717,16.41528549096305,7.240545185099037,34.91866775212353,13.42286357923451
130240,Lábrea,AM,North,111,8545,12.99005266237566,0.531,92.88859366614787,1.1949798744821842,0.9830222527029295,1.4390759030495326,1.101873718989593,95.7976196763479,1.1586926728974405,False,False,18.11140633385213,0.13953488372093023,20.419918436035527,8.730231561404029,40.19596664534766,15.675307116507938
130250,Manacapuru,AM,North,178,22215,8.012604096331307,0.614,219.42560029608396,0.8112089006925995,0.6964051355386919,0.9395320969364936,0.8638748308183576,217.95989279429983,0.816664009685433,False,True,0.0,0.05319148936170213,53.331505785723486,19.06511297213095,89.95767102394326,40.16601930707576
130255,Manaquiri,AM,North,26,2860,9.09090909090909,0.596,28.373844490875744,0.9163368752641501,0.5984298606164621,1.342699335782292,0.979042261752674,27.977072873076725,0.9293323900593143,False,False,0.0,0.037037037037037035,6.625857211548254,2.756185361014171,11.864272336342166,5.155887878890019
130260,Manaus,AM,North,3599,413247,8.709077137886059,0.737,3539.342240753697,1.016855606264739,0.9839026558213242,1.0506309077947282,1.0164607796117366,3539.7865516490506,1.0167279714431832,False,False,59.65775924630316,0.02965758964680507,1089.5845067470457,265.9495061850074,1289.5984042414823,720.3181722137057
130270,Manicoré,AM,North,122,10500,11.61904761904762,0.582,105.98532078144378,1.1511028046193368,0.9559054771941954,1.3744284365614297,1.0838993585815682,117.2715640827173,1.0403203961187684,False,False,16.014679218556225,0.17006802721088435,24.752936327223136,9.486533819349498,44.31785134372632,19.091326300976345
130280,Maraã,AM,North,45,4201,10.71173530111878,0.498,48.52239782196444,0.9274067651213649,0.6763938916100042,1.2409725072446331,0.9735985268913349,59.91488389586096,0.7510654627690715,False,False,0.0,0.18181818181818182,10.020920097393544,5.280503354895023,21.761135315042626,7.700066778897503
130290,Maués,AM,North,176,15386,11.43897049265566,0.588,159.93403685527474,1.1004536836599919,0.9438672219699048,1.2755909863451647,1.0656213337163178,163.12195697314363,1.0789473303644623,False,False,16.06596314472526,0.15789473684210525,37.49078116551601,15.694122322974218,67.09878608692651,27.710353629883546
130300,Nhamundá,AM,North,55,3711,14.820803018054434,0.586,38.28884204667143,1.4364498130541226,1.0820600417675053,1.869772389157486,1.1356610596292676,37.729874204124286,1.4577308077530748,True,False,16.711157953328573,0.06779661016949153,8.75378252245538,4.120024991997279,16.25375424932313,6.654970665560362
130310,Nova Olinda do Norte,AM,North,77,6484,11.87538556446638,0.558,68.62313779372228,1.1220705213372515,0.885488401741813,1.4024137215112646,1.05456618721272,69.45648996088823,1.1086077059661323,False,False,8.376862206277721,0.15384615384615385,15.25642368770347,6.518135778899122,29.479660307235832,11.848587073685426
130320,Novo Airão,AM,North,29,3329,8.71132472213878,0.57,34.05508638552553,0.8515614869303607,0.5701860498770308,1.2230286930651582,0.9575022133767332,34.12118692512991,0.8499118176525621,False,False,0.0,0.09375,7.5019654078286235,3.141635734540409,14.627280989460187,6.109035003232184
130330,Novo Aripuanã,AM,North,55,4212,13.057929724596391,0.554,44.4726995343387,1.2367137721768577,0.9316013297609854,1.6097835395937807,1.0813754595765277,46.76661084015749,1.1760527224857755,False,False,10.527300465661298,0.12698412698412698,9.808013441681194,4.315821793412405,19.17421233587149,7.692599067491919
130340,Parintins,AM,North,323,21435,15.068812689526474,0.658,203.44380072209464,1.5876620415739273,1.4192158927287952,1.7705994365422568,1.4146388969062227,198.8533505565626,1.6243125856112979,True,False,119.55619927790536,0.03582089552238806,53.068105783715296,20.135090372120175,80.82627020043013,37.66968505139651
130350,Pauini,AM,North,49,3974,12.330145948666331,0.496,43.80692001408825,1.118544740973382,0.827439378035859,1.478807338850645,1.0403498838550127,46.183792116387664,1.06097827299489,False,False,5.193079985911751,0.02,9.029824950839794,3.933948083682649,19.49178309414171,7.423295356299196
130353,Presidente Figueiredo,AM,North,57,6056,9.412153236459709,0.647,55.6517670994958,1.0242262370230544,0.7756914634004357,1.327028109490265,1.0095928172193014,54.27738794501095,1.050161073663813,False,False,1.3482329005042004,0.05,13.487252917905632,4.5935162338420366,22.652089090006136,10.998666709454954
130356,Rio Preto da Eva,AM,North,36,4418,8.148483476686284,0.611,42.85050800059435,0.8401300633238856,0.5883348650254737,1.1631285855123035,0.9463734990951348,42.4735756690531,0.8475858091276773,False,False,0.0,0.05263157894736842,10.015817060345219,3.769242546570657,17.83277447242928,8.039913342492186
130360,Santa Isabel do Rio Negro,AM,North,41,3668,11.17775354416576,0.479,43.24947261495149,0.9479884382642427,0.68021803566642,1.2860867979801507,0.9824457149828557,52.41508960782004,0.7822174932213227,False,False,0.0,0.19607843137254902,8.86246115328211,4.712437394375382,19.502290325364562,6.735625501194086
130370,Santo Antônio do Içá,AM,North,91,8288,10.97972972972973,0.49,98.8546788773454,0.9205431754313708,0.7411437695692649,1.130234962093412,0.9572532148095109,127.955936898997,0.7111823195185664,False,False,0.0,0.14150943396226415,20.612988498590784,11.739496790906935,44.37759044899655,15.036800002421218
130380,São Gabriel da Cachoeira,AM,North,199,14780,13.464140730717183,0.609,143.09016193652167,1.3907315311326667,1.2041989903047023,1.597968923383161,1.2452352818065273,192.73500830347714,1.0325057276914535,True,False,55.90983806347833,0.1036036036036036,33.789056895127544,11.939370756433771,59.21552199680142,26.98272110575831
130390,São Paulo de Olivença,AM,North,110,10200,10.784313725490197,0.521,117.15308395282592,0.9389424186587674,0.7716812593356828,1.1316889866441444,0.9645970009948316,145.44996551723546,0.7562738128457327,False,False,0.0,0.14728682170542637,25.424630127148625,13.197953061354907,51.45217231265474,18.439336376859483
130395,São Sebastião do Uatumã,AM,North,20,2031,9.847365829640571,0.577,20.15143189708337,0.9924853033840594,0.6059831825232709,1.5328876146212749,0.9985584195653361,20.352428144488222,0.9826837298239687,False,False,0.0,0.09090909090909091,4.470113614663636,1.832136710981931,8.60046167535788,3.725162884216207
130400,Silves,AM,North,19,2229,8.524001794526693,0.632,21.110540038319794,0.9000243463933776,0.5416242566038988,1.4055702134636376,0.9800901573076746,22.074475703216514,0.8607225945226629,False,False,0.0,0.09523809523809523,4.945126744235218,2.156784460719756,8.782990318282218,3.992020451681346
130406,Tabatinga,AM,North,205,18283,11.212601870590165,0.616,177.32552125555782,1.1560659658490913,1.0032123983314425,1.325621414424389,1.10553922569398,210.3560457166446,0.9745381897705981,True,False,27.674478744442183,0.13135593220338984,43.013218263422964,15.570717920178208,72.64024916257672,33.02423188538534
130410,Tapauá,AM,North,44,4690,9.381663113006397,0.502,51.677471112323985,0.8514348526142745,0.6185939181403214,1.1430391709173697,0.9437843555391346,56.97810699589435,0.7722264273042713,False,False,0.0,0.2,10.817867992368813,5.004639172209873,22.877945441891146,8.66659016064013
130420,Tefé,AM,North,224,19606,11.425073956951952,0.639,183.27249403990638,1.222223777623856,1.067389252196452,1.393202550031298,1.151873774854491,221.20089042579502,1.0126541514765917,True,False,40.72750596009362,0.030303030303030304,44.87944767358863,14.719598224932335,74.35737477246384,35.64071598282436
130423,Tonantins,AM,North,56,4523,12.381162944948043,0.548,48.69654488519078,1.1499789180531839,0.8686268582598856,1.493371078839838,1.0546703193924303,64.30022825136935,0.8709144823106816,False,False,7.303455114809218,0.06666666666666667,10.556512697420962,4.981279385948546,21.214230241306055,8.248853555553266
130426,Uarini,AM,North,44,3507,12.546335899629312,0.527,37.15991705942705,1.18407153411118,0.8602648193168129,1.5895991813133474,1.0560413406790436,44.84828219209843,0.9810855143020866,False,False,6.840082940572948,0.043478260869565216,7.831910117059534,3.412850632304718,16.32039904840816,6.501606205282398
130430,Urucará,AM,North,47,2936,16.00817438692098,0.62,28.132493669914783,1.6706659762004088,1.22743679071231,2.221681651794205,1.1669294757046935,28.636591910245315,1.6412567580426638,True,False,18.867506330085217,0.04081632653061224,6.6978322956058935,2.8629702805704724,11.63691705297754,5.243840488855061
130440,Urucurituba,AM,North,26,3351,7.758877946881528,0.588,34.06820224697372,0.7631749926666466,0.4984048081179938,1.1182727481569157,0.932178620091762,35.169446131579576,0.7392780626321526,False,False,0.0,0.13333333333333333,7.782431854396345,3.4007371166944664,14.423115192873775,6.054500024349619
140002,Amajari,RR,North,98,4316,22.70620945319741,0.484,51.59116926605553,1.8995498918548297,1.5421094302922942,2.3149652044041567,1.3400275870475684,51.27438255774331,1.9112858139176232,True,False,46.40883073394447,0.2949640287769784,10.306360405322359,5.889309329029653,23.571860744178764,7.931791956450774
140005,Alto Alegre,RR,North,133,7236,18.38032061912659,0.542,78.32716605528685,1.6980060264930636,1.42168459469698,2.0123423123860857,1.334961015866225,76.48026279146015,1.739010761020174,True,False,54.67283394471315,0.3316582914572864,16.611030780270383,7.583287613527699,34.422417777085144,13.331678204007334
140010,Boa Vista,RR,North,771,83187,9.2682750910599,0.752,670.8882842629704,1.1492226322703059,1.0695231638795049,1.2332884289085526,1.1324609954010272,667.2017668692763,1.1555724793982158,True,False,100.11171573702961,0.0422360248447205,199.4389536527418,49.87517518130573,246.53206712081234,146.04768751291806
140015,Bonfim,RR,North,41,4422,9.271822704658526,0.626,41.47996173298477,0.9884290700151948,0.7092357388159535,1.3409505078077795,0.9962020615597023,41.68809271671086,0.9834942624651418,False,False,0.0,0.08888888888888889,9.489628789032464,3.5341607011426444,17.34990196129345,8.104020729678776
140017,Cantá,RR,North,38,3992,9.519038076152306,0.619,38.32535670687469,0.9915106672231877,0.701563424042972,1.360964069647006,0.9973595393028395,37.65241135153802,1.009231510970619,False,False,0.0,0.11627906976744186,8.85333298689071,3.4409242186747684,16.019574405255856,7.265936877502176
140020,Caracaraí,RR,North,156,4338,35.9612724757953,0.624,40.83169833821287,3.8205611411956726,3.2445152726571957,4.469377354370227,1.9160260180752984,41.63401375394179,3.7469363612637605,True,False,115.16830166178713,0.43272727272727274,9.573651258492347,3.514615113258108,16.91086758764037,7.902285596922285
140023,Caroebe,RR,North,13,1966,6.612410986775178,0.639,17.961546140804938,0.723768427177139,0.3850025431753829,1.2377401609813228,0.9517621459300902,19.175039433733765,0.6779647074482515,False,False,0.0,0.07142857142857142,4.16921879096565,1.5513348613051248,7.4486783595315,3.5856158768272115
140028,Iracema,RR,North,17,1681,10.113027959547887,0.582,16.860651049434097,1.0082647431678258,0.587016306716128,1.6144162718075454,1.0013694559837703,16.620056702283907,1.0228605295711104,False,False,0.13934895056590335,0.2916666666666667,3.653782882245652,1.4975439366179506,7.272298641021266,3.106004443346526
140030,Mucajaí,RR,North,44,3664,12.008733624454148,0.665,31.970219537050916,1.3762808212501492,0.9999108482163581,1.8476374135273135,1.1029378181558114,31.639968547083953,1.390646135900005,False,False,12.029780462949084,0.2,7.648658725574344,2.3808209671200493,12.988041906138438,6.735477500957883
140040,Normandia,RR,North,49,5055,9.693372898120671,0.594,51.18585962796914,0.9572956350863993,0.7081559421601917,1.2656228747573584,0.9839369724965508,52.6333356327361,0.9309689270296544,False,False,0.0,0.057692307692307696,11.473785269222315,5.317563693743328,21.8537705786623,9.131348146340427
140045,Pacaraima,RR,North,63,5094,12.367491166077738,0.65,45.77682225523808,1.3762423186286403,1.0574880637486128,1.760840464876757,1.1318055216805951,48.12328667590261,1.3091375164021537,True,False,17.22317774476192,0.015625,10.920164306508942,3.7845241454143417,18.71608491440557,9.276432250506527
